sensor_ts,system_ts
4579333152,1754204487963940.2
4579366471,1754204487997293.5
4579399789,1754204488031579.0
4579433107,1754204488063862.2
4579466425,1754204488097190.5
4579499744,1754204488130635.2
4579533061,1754204488163855.0
4579566380,1754204488197170.5
4579599698,1754204488230501.8
4579633018,1754204488263803.5
4579666335,1754204488297112.2
4579699653,1754204488330453.8
4579732972,1754204488363754.5
4579766289,1754204488397108.5
4579799608,1754204488430441.0
4579832927,1754204488463715.2
4579866244,1754204488497076.5
4579899563,1754204488530464.0
4579932883,1754204488564391.8
4579966199,1754204488597630.0
4579999517,1754204488631488.2
4580032839,1754204488665152.5
4580066153,1754204488697376.8
4580099472,1754204488730702.2
4580132793,1754204488764018.8
4580166108,1754204488797398.0
4580199426,1754204488830634.8
4580232746,1754204488864019.0
4580266063,1754204488897319.2
4580299382,1754204488930834.2
4580332702,1754204488964097.0
4580366020,1754204488997287.8
4580399339,1754204489030657.5
4580432657,1754204489065107.8
4580465974,1754204489097367.2
4580499294,1754204489130736.8
4580532612,1754204489164170.8
4580565929,1754204489197474.8
4580599247,1754204489230805.8
4580632566,1754204489264027.5
4580665885,1754204489297301.0
4580699203,1754204489330692.2
4580732520,1754204489363937.5
4580765841,1754204489397218.0
4580799156,1754204489430523.0
4580832474,1754204489463720.8
4580865792,1754204489497026.2
4580899110,1754204489530328.5
4580932429,1754204489563625.8
4580965748,1754204489596899.8
4580999065,1754204489630169.8
4581032384,1754204489663545.5
4581065703,1754204489696859.0
4581099019,1754204489730234.2
4581132339,1754204489763462.0
4581165658,1754204489796807.0
4581198975,1754204489830113.8
4581232293,1754204489863409.5
4581265613,1754204489896782.8
4581298930,1754204489930056.8
4581332248,1754204489963375.8
4581365568,1754204489996744.8
4581398884,1754204490029982.8
4581432203,1754204490063338.5
4581465522,1754204490096640.2
4581498840,1754204490130058.0
4581532158,1754204490163282.5
4581565476,1754204490196615.8
4581598795,1754204490229908.0
4581632114,1754204490263329.0
4581665433,1754204490296715.8
4581698749,1754204490330030.5
4581732066,1754204490367856.8
4581765386,1754204490396962.2
4581798703,1754204490430237.8
4581832022,1754204490463558.5
4581865341,1754204490496782.5
4581898659,1754204490530134.0
4581931978,1754204490563482.8
4581965294,1754204490596580.0
4581998612,1754204490630867.2
4582031930,1754204490663213.0
4582065254,1754204490696510.8
4582098572,1754204490729818.2
4582131885,1754204490763162.2
4582165206,1754204490796436.8
4582198525,1754204490829704.2
4582231842,1754204490863025.0
4582265162,1754204490896385.2
4582298480,1754204490929836.5
4582331797,1754204490963030.8
4582365115,1754204490996369.8
4582398435,1754204491029687.5
4582431752,1754204491062891.0
4582465070,1754204491096184.2
4582498389,1754204491129577.8
4582531707,1754204491163843.5
4582565026,1754204491196260.2
4582598344,1754204491229616.8
4582631662,1754204491262846.8
4582664982,1754204491296193.0
4582698298,1754204491329597.2
4582731617,1754204491362938.5
4582764934,1754204491396076.0
4582798254,1754204491429379.0
4582831572,1754204491462697.2
4582864890,1754204491496005.8
4582898209,1754204491529414.0
4582931526,1754204491562877.0
4582964846,1754204491596026.0
4582998164,1754204491629395.0
4583031481,1754204491662657.8
4583064800,1754204491695984.8
4583098119,1754204491730401.2
4583131436,1754204491762597.8
4583164755,1754204491795897.0
4583198072,1754204491829231.5
4583231391,1754204491862558.2
4583264710,1754204491895821.5
4583298027,1754204491929172.0
4583331345,1754204491962551.2
4583364665,1754204491995793.5
4583397984,1754204492029109.8
4583431300,1754204492062460.8
4583464620,1754204492095390.2
4583497938,1754204492129823.2
4583531256,1754204492162003.8
4583564574,1754204492195296.5
4583597890,1754204492228764.5
4583631210,1754204492262003.0
4583664529,1754204492295294.0
4583697845,1754204492328639.0
4583731166,1754204492361945.0
4583764486,1754204492395274.5
4583797800,1754204492428595.5
4583831121,1754204492461900.2
4583864439,1754204492495226.8
4583897756,1754204492528634.0
4583931075,1754204492561848.0
4583964393,1754204492595200.0
4583997712,1754204492628489.8
4584031029,1754204492662822.2
4584064347,1754204492695127.5
4584097665,1754204492728481.5
4584130984,1754204492761815.2
4584164302,1754204492795147.8
4584197621,1754204492828433.8
4584230938,1754204492861778.2
4584264256,1754204492895065.5
4584297576,1754204492928503.0
4584330894,1754204492961738.5
4584364211,1754204492995042.8
4584397530,1754204493028382.8
4584430849,1754204493062682.5
4584464166,1754204493094970.2
4584497485,1754204493128343.0
4584530804,1754204493161639.0
4584564128,1754204493194976.2
4584597440,1754204493228247.5
4584630759,1754204493261634.2
4584664078,1754204493294886.8
4584697393,1754204493328264.5
4584730713,1754204493361551.8
4584764034,1754204493394865.0
4584797349,1754204493428184.0
4584830668,1754204493461505.8
4584863987,1754204493495887.5
4584897303,1754204493528184.5
4584930621,1754204493561450.0
4584963941,1754204493594797.8
4584997259,1754204493629104.0
4585030577,1754204493661431.0
4585063895,1754204493694731.2
4585097214,1754204493728096.8
4585130533,1754204493761349.5
4585163850,1754204493794673.8
4585197167,1754204493827990.2
4585230486,1754204493861351.2
4585263804,1754204493894642.2
4585297123,1754204493927950.0
4585330442,1754204493961270.5
4585363761,1754204493995607.2
4585397078,1754204494027933.5
4585430397,1754204494061243.5
4585463715,1754204494094558.0
4585497033,1754204494127931.8
4585530350,1754204494161200.2
4585563670,1754204494194536.0
4585596988,1754204494228839.2
4585630306,1754204494261159.8
4585663625,1754204494294469.2
4585696942,1754204494327780.2
4585730260,1754204494361108.8
4585763579,1754204494394451.5
4585796897,1754204494427755.0
4585830217,1754204494461065.0
4585863533,1754204494495441.0
4585896853,1754204494527772.8
4585930171,1754204494561018.2
4585963488,1754204494594362.8
4585996807,1754204494627732.5
4586030127,1754204494661058.8
4586063442,1754204494695332.8
4586096760,1754204494727642.2
4586130079,1754204494760987.8
4586163399,1754204494794307.2
4586196716,1754204494827623.5
4586230033,1754204494860947.2
4586263353,1754204494894279.5
4586296671,1754204494927643.0
4586329988,1754204494960886.2
4586363308,1754204494994228.2
4586396627,1754204495027513.0
4586429943,1754204495060874.2
4586463262,1754204495094190.0
4586496582,1754204495127469.5
4586529899,1754204495160816.2
4586563215,1754204495194090.8
4586596535,1754204495227428.5
4586629853,1754204495260770.8
4586663170,1754204495295078.5
4586696489,1754204495327476.0
4586729809,1754204495360705.2
4586763129,1754204495394012.5
4586796444,1754204495427354.2
4586829764,1754204495460678.2
4586863081,1754204495493943.5
4586896398,1754204495527354.5
4586929717,1754204495560685.5
4586963035,1754204495593955.5
4586996354,1754204495627208.2
4587029671,1754204495661547.5
4587062991,1754204495693907.5
4587096308,1754204495727268.0
4587129625,1754204495760489.2
4587162945,1754204495793813.8
4587196264,1754204495827126.5
4587229581,1754204495860481.5
4587262899,1754204495893823.2
4587296217,1754204495928092.0
4587329536,1754204495960411.5
4587362854,1754204495993757.0
4587396173,1754204496027039.2
4587429491,1754204496060366.0
4587462810,1754204496093701.0
4587496128,1754204496127090.0
4587529446,1754204496160336.5
4587562764,1754204496193624.5
4587596082,1754204496226881.5
4587629400,1754204496260185.0
4587662720,1754204496293507.8
4587696037,1754204496326843.0
4587729358,1754204496360157.8
4587762674,1754204496393499.5
4587795992,1754204496426786.0
4587829310,1754204496460107.8
4587862627,1754204496493455.5
4587895947,1754204496526904.2
4587929265,1754204496560170.5
4587962583,1754204496593494.2
4587995901,1754204496626799.5
4588029219,1754204496660103.2
4588062538,1754204496693428.5
4588095856,1754204496726703.8
4588129174,1754204496759964.0
4588162493,1754204496793307.0
4588195811,1754204496826591.8
4588229129,1754204496859932.2
4588262449,1754204496893252.2
4588295765,1754204496926908.8
4588329084,1754204496959897.5
4588362403,1754204496993203.8
4588395721,1754204497026512.2
4588429039,1754204497059827.8
4588462358,1754204497093278.0
4588495675,1754204497127103.2
4588528994,1754204497160416.2
4588562313,1754204497193794.0
4588595631,1754204497226877.5
4588628949,1754204497261172.0
4588662267,1754204497293521.8
4588695588,1754204497327201.5
4588728907,1754204497360068.2
4588762225,1754204497393402.0
4588795541,1754204497426772.0
4588828860,1754204497460070.2
4588862180,1754204497493415.5
4588895496,1754204497526635.2
4588928816,1754204497559926.8
4588962134,1754204497593356.2
4588995451,1754204497626592.2
4589028770,1754204497659944.5
4589062089,1754204497694344.5
4589095406,1754204497726657.5
4589128724,1754204497759991.5
4589162044,1754204497793265.5
4589195361,1754204497826568.0
4589228681,1754204497859930.0
4589261998,1754204497893241.0
4589295315,1754204497926537.2
4589328635,1754204497959860.2
4589361953,1754204497993205.8
4589395270,1754204498026500.8
4589428589,1754204498059825.2
4589461908,1754204498094142.5
4589495225,1754204498126629.2
4589528545,1754204498159892.5
4589561862,1754204498193200.5
4589595179,1754204498226396.5
4589628499,1754204498259695.5
4589661818,1754204498293033.0
4589695135,1754204498326330.8
4589728454,1754204498359617.8
4589761773,1754204498392977.2
4589795090,1754204498427427.5
4589828409,1754204498459629.5
4589861727,1754204498493084.5
4589895045,1754204498526526.2
4589928364,1754204498559755.8
4589961681,1754204498593078.0
4589994999,1754204498626159.8
4590028319,1754204498659441.0
4590061638,1754204498692737.0
4590094954,1754204498726219.5
4590128273,1754204498759487.8
4590161592,1754204498792820.8
4590194909,1754204498826170.5
4590228228,1754204498859445.8
4590261547,1754204498892774.0
4590294864,1754204498926334.5
4590328183,1754204498959578.2
4590361500,1754204498992884.8
4590394818,1754204499026069.5
4590428138,1754204499060368.2
4590461455,1754204499092704.2
4590494774,1754204499125991.2
4590528093,1754204499159295.2
4590561411,1754204499192654.0
4590594728,1754204499225867.8
4590628047,1754204499259163.5
4590661364,1754204499292548.0
4590694684,1754204499326020.8
4590728000,1754204499359273.0
4590761319,1754204499392586.8
4590794637,1754204499425894.2
4590827957,1754204499459358.2
4590861275,1754204499492712.2
4590894591,1754204499526166.5
4590927912,1754204499559468.0
4590961228,1754204499592775.5
4590994547,1754204499626939.5
4591027866,1754204499659299.0
4591061183,1754204499692603.8
